business_id,categories,city,latitude,longitude,name,postal_code,review_count,stars,state,isBankrupt,county,isChain,density,cluster,neighborhood,ethnics,types,Dessert,time,tableService,alcohol,caters,hasTV,forGroups,noiceLevel,hasWiFi,attire,reservations,outdoorSeating,acceptCreditCard,priceRange,delivery,takeOut,goodForKids,driveThru,wheelchairAccessible,dogsAllowed,happyHour,smoking,garage,street,validated,lot,valet
CpJRzbebSyHwOFNsOixK1w,"['Fast Food', 'Chinese', 'Restaurants']",Tempe,33.410406072600004,-111.922765786,Devil's Mo,85281,9,4.5,AZ,1,Maricopa County,0,611,385,13,['Chinese'],['Fast Food'],False,[],,False,False,False,False,average,no,casual,False,False,True,2.0,False,True,True,,,,,,,,,,
Veb_YSP2PL3xGbu9JJVuOA,"['Mexican', 'Restaurants']",Phoenix,33.5413162243,-112.134895199,Casa De Don Pancho,85051,38,4.5,AZ,0,Maricopa County,0,2493,234,12,['Mexican'],[],False,[],,,,True,True,,no,casual,False,False,True,1.0,False,True,True,,,,,,,,,,
xy6JUuTJ8SEQsIx6wL3OTQ,"['Food', 'Korean', 'Coffee & Tea', 'Shaved Snow', 'Desserts', 'Shaved Ice', 'Restaurants']",Chandler,33.3372501,-111.8753212,Snowtime,85224,54,5.0,AZ,0,Maricopa County,0,524,219,15,['EastAsia'],['Bakeries & Desserts' 'Coffee & Tea'],False,[],,,False,,,,free,,True,False,True,1.0,False,True,,,True,,,,False,False,False,True,False
MALMIau2ZTVhW5AikFVl3w,"['Italian', 'Pizza', 'Restaurants']",Chandler,33.2783895,-111.8595021,Barro's Pizza,85224,81,3.5,AZ,0,Maricopa County,1,524,501,7,['European'],['Pizza'],False,"['Latenight', 'Lunch']",False,True,False,True,True,average,no,casual,False,False,True,1.0,True,True,True,,,,,,False,False,False,True,False
-01XupAWZEXbdNbxNg5mEg,"['Sports Bars', 'Nightlife', 'Restaurants', 'American (Traditional)', 'Bars']",Scottsdale,33.6392052827,-111.881924769,18 Degrees Neighborhood Grill,85260,77,3.0,AZ,0,Maricopa County,0,844,609,4,['American'],['Alcohol'],False,"['Lunch', 'Dinner']",True,True,False,True,True,loud,free,casual,False,True,True,2.0,False,True,True,,,,False,,False,False,False,True,False
cq6SQkWKVT3TH-6YzGFn4g,"['Greek', 'American (Traditional)', 'Mediterranean', 'Restaurants']",Phoenix,33.6701714773,-112.117982131,George's Famous Gyros & Pasta,85027,154,4.5,AZ,0,Maricopa County,0,2493,182,8,['American' 'European' 'MiddleEast'],[],False,"['Lunch', 'Dinner']",False,False,True,True,True,average,no,casual,False,True,True,1.0,False,True,True,,True,,,,False,False,False,True,False
XHviODj3T9hesQPDGdPE1g,"['Bars', 'Nightlife', 'Burgers', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Chicken Wings']",Chandler,33.318643300000005,-111.9433254,Teakwoods Tavern & Grill,85226,211,4.0,AZ,0,Maricopa County,1,524,491,5,['American'],['Alcohol' 'Chicken' 'Fast Food'],False,"['Lunch', 'Dinner']",True,True,True,True,True,loud,free,casual,False,True,True,2.0,False,True,True,False,True,,True,outdoor,False,False,False,True,False
EFKx9EkhhcNCigMN9Cr05g,"['Restaurants', 'Fast Food', 'Sandwiches']",Phoenix,33.510211600000005,-112.132439,Subway,85017,3,3.5,AZ,0,Maricopa County,1,2493,29,14,[],['Fast Food'],False,[],False,False,True,False,True,,,casual,False,False,True,1.0,False,True,True,False,,,,,,,,,
1IbrFRdTTdPUG0Ne1pEXJA,"['Mediterranean', 'Restaurants', 'Greek', 'American (Traditional)']",Sun City,33.6053090486,-112.285931222,George's Lakeview Cafe,85351,14,4.0,AZ,0,Maricopa County,0,33,131,5,['American' 'European' 'MiddleEast'],[],False,[],True,,False,,True,,no,casual,False,True,True,1.0,False,True,True,,,,,,False,False,False,False,False
UHMnvEITSspCVWTGRIKRaQ,"['American (Traditional)', 'Restaurants', 'Bars', 'Nightlife', 'Breakfast & Brunch']",Phoenix,33.640032700000006,-112.0249314,Wagon Yard,85032,87,3.5,AZ,1,Maricopa County,0,2493,608,8,['American'],['Alcohol'],False,"['Lunch', 'Dinner', 'Breakfast']",True,True,True,True,True,average,no,casual,False,True,True,1.0,False,True,True,,True,,True,outdoor,False,False,False,True,False
4yIOZXIYJiQlkqW_MUtVgQ,"['Burgers', 'Restaurants']",Tempe,33.3628909681,-111.910665423,The Habit Burger Grill,85283,220,4.0,AZ,0,Maricopa County,1,611,384,16,[],['Fast Food'],False,"['Lunch', 'Dinner']",False,False,False,False,True,average,no,casual,False,True,True,1.0,False,True,True,False,,,,,False,False,False,True,False
ChcUwAGAVoLXMsfI4vJ3DA,"['Restaurants', 'Burgers']",Peoria,33.637865399999995,-112.2198581,Smashburger,85382,3,2.0,AZ,0,Maricopa County,1,246,452,27,[],['Fast Food'],False,[],,,,,,,,,,,,,,,,,,,,,,,,,
QNx8JaWjmMUaKDY-tQrXhQ,"['Fast Food', 'Restaurants']",Phoenix,33.4812347,-112.2546896,Jack In the Box,85037,3,2.5,AZ,0,Maricopa County,1,2493,466,10,[],['Fast Food'],False,[],False,False,False,,False,average,,casual,False,,True,1.0,False,True,True,True,,,,,False,False,False,False,False
Y7xXnGfdS6LbW2oSoG0QMA,"['Fast Food', 'Sandwiches', 'American (New)', 'Restaurants', 'Hot Dogs']",Chandler,33.336451000000004,-111.8248533,Wienerschnitzel,85225,24,3.0,AZ,0,Maricopa County,1,524,446,8,['American'],['Fast Food'],False,[],False,False,False,True,True,quiet,no,casual,False,False,True,1.0,False,True,True,True,,,,,False,False,False,False,False
xZeMt4Vg-P9PTyLgCe5phg,"['Pizza', 'Restaurants', 'Italian', 'Mediterranean']",Mesa,33.451236,-111.73215,Bellagio Pizzeria,85215,87,3.5,AZ,0,Maricopa County,0,778,126,9,['European' 'MiddleEast'],['Pizza'],False,"['Lunch', 'Dinner']",True,True,True,True,True,average,free,casual,True,True,True,2.0,True,True,True,,True,,,,False,False,False,True,False
Mrk3hybCRpM3_VDQ21qiaA,"['Thai', 'Restaurants', 'Salad', 'Barbeque']",Glendale,33.5390281677,-112.21800994899999,Glendale Sala Thai,85303,71,4.0,AZ,0,Maricopa County,0,477,485,3,['SouthEastAisa'],['Meat' 'Salad'],False,['Lunch'],True,False,True,True,True,quiet,no,casual,False,False,True,2.0,False,True,True,,False,False,,,False,False,False,True,False
lepAu9fXw5R93v0b6mj3vQ,"['Sandwiches', 'Waffles', 'Restaurants', 'Food', 'Bakeries', 'Bagels', 'Breakfast & Brunch', 'Delis']",Glendale,33.6416717396,-112.223608075,Chompie's,85308,170,3.0,AZ,0,Maricopa County,1,477,55,25,[],['Bakeries & Desserts' 'Fast Food' 'Meat'],True,"['Lunch', 'Dinner', 'Breakfast', 'Brunch']",True,True,True,True,True,average,free,casual,True,True,True,2.0,True,True,True,,True,,,,False,False,False,False,False
ml916FaOdF870Jrk0ZQETA,"['Delis', 'Breakfast & Brunch', 'Bakeries', 'Caterers', 'Event Planning & Services', 'Restaurants', 'Bagels', 'Food']",Phoenix,33.602771313299996,-111.981372116,Chompie's,85032,399,3.5,AZ,0,Maricopa County,1,2493,102,11,[],['Bakeries & Desserts' 'Caterers' 'Meat'],False,"['Lunch', 'Dinner', 'Breakfast']",True,True,True,True,True,average,no,casual,True,True,True,2.0,False,True,True,,True,False,,,False,False,False,True,False
THsmhy9NXI6WOEhVnrv01A,"['Noodles', 'Seafood', 'Chinese', 'Restaurants']",Glendale,33.55381060000001,-112.1520273,Lucky's King Wah,85301,56,3.5,AZ,0,Maricopa County,0,477,505,5,['Chinese'],['Noodles' 'Seafood'],False,"['Lunch', 'Dinner']",True,False,False,False,True,average,no,casual,True,False,True,1.0,False,True,True,,True,,,,False,False,False,True,False
uNtO37bzsKCHaRUpLm4Qzw,"['Sandwiches', 'Restaurants', 'Fast Food']",Surprise,33.6404189,-112.3951252,Subway,85374,3,3.5,AZ,0,Maricopa County,1,157,153,20,[],['Fast Food'],False,[],,,,False,False,,,casual,False,,True,1.0,False,True,True,,,,,,,,,,
I5Xxk3yWjCJdJb74iWFZzg,"['Restaurants', 'Fast Food', 'Burgers']",Phoenix,33.4802112,-112.11092,McDonald's,85015,12,1.0,AZ,0,Maricopa County,1,2493,661,5,[],['Fast Food'],False,[],False,False,False,False,True,average,free,casual,False,False,True,1.0,False,True,False,True,,,,,False,False,False,False,False
Ayt0hEO4siFH8h4lsCa4VQ,"['Coffee & Tea', 'Breakfast & Brunch', 'Food', 'Restaurants', 'Bakeries', 'American (New)']",Phoenix,33.435634162199996,-111.99789963299999,Wildflower Bread Company,85034,68,4.0,AZ,0,Maricopa County,1,2493,467,31,['American'],['Bakeries & Desserts' 'Coffee & Tea'],False,"['Lunch', 'Breakfast', 'Brunch']",,False,,True,False,,free,casual,False,False,True,1.0,False,True,True,,,,,,False,False,False,False,False
mEFYW1435KepKLSBcpXkjA,"['Fast Food', 'Restaurants']",Mesa,33.39530300000001,-111.753355,Jack in the Box,85204,11,3.0,AZ,0,Maricopa County,1,778,350,10,[],['Fast Food'],False,[],,False,False,False,True,,,casual,False,False,True,1.0,False,True,True,True,,,,,False,False,False,False,False
PWjaIjXAXXfs_I4TnAfvtQ,"['Restaurants', 'Chicken Wings', 'Pizza', 'Sandwiches']",Chandler,33.3111620643,-111.841696114,Slice of Chicago,85225,33,4.5,AZ,0,Maricopa County,0,524,177,14,[],['Chicken' 'Fast Food' 'Pizza'],False,[],False,False,False,True,True,average,no,casual,False,False,True,1.0,True,True,True,,True,,,,False,True,False,False,False
LgroNa-JH5W-wpJACXuz5A,"['Restaurants', 'Sushi Bars']",Scottsdale,33.569172200000004,-111.8857245,Akita Sushi,85258,381,3.5,AZ,0,Maricopa County,0,844,24,16,[],['Asian Ethnics'],False,"['Lunch', 'Dinner']",True,True,False,True,True,average,no,casual,True,False,True,2.0,False,True,True,,,,,,False,False,False,True,False
O4lGWwE978nAuZQc8ELvgw,"['Fast Food', 'Restaurants', 'Chicken Shop']",Mesa,33.38104000000001,-111.7401079,Raising Cane's Chicken Fingers,85206,17,3.5,AZ,0,Maricopa County,1,778,319,18,[],['Chicken' 'Fast Food'],False,[],False,False,,False,True,average,no,casual,False,True,True,1.0,False,True,True,True,,,,,False,False,False,False,False
I8e1_CZ1c76UaL7LQfsh4Q,"['Food Delivery Services', 'Food', 'Restaurants', 'Delis', 'Sandwiches']",Surprise,33.6385574341,-112.36589813200001,Jimmy John's,85374,59,3.0,AZ,0,Maricopa County,1,157,429,13,[],['Fast Food' 'Meat'],False,['Lunch'],False,False,True,False,True,average,no,casual,False,False,True,1.0,True,True,True,,,,,,False,False,False,False,False
LIw4HP5XwJ1nSlcSxIiXKg,"['Restaurants', 'Japanese']",Glendale,33.6705101787,-112.20176566100001,Samurai Sam's,85308,22,3.5,AZ,0,Maricopa County,1,477,736,7,['EastAsia'],[],False,"['Lunch', 'Dinner']",False,False,True,False,True,quiet,free,casual,False,True,True,1.0,False,True,True,,,,,,False,False,False,True,False
Lfo8OEUIcswnMLIAXpFWYg,"['Restaurants', 'Chinese']",Phoenix,33.5100937,-112.0961354,Kwan & Wok Chinese Restaurant,85015,43,3.0,AZ,0,Maricopa County,0,2493,603,7,['Chinese'],[],False,"['Lunch', 'Dinner']",False,False,True,False,True,quiet,free,casual,False,False,True,1.0,True,True,True,,,,,,False,False,False,True,False
WKz2Jmmt1B_VbHlAbfQNzQ,"['Desserts', 'Sushi Bars', 'Restaurants', 'Japanese', 'Food']",Surprise,33.64071920000001,-112.3544507,Fresh Wasabi,85374,194,3.5,AZ,0,Maricopa County,0,157,13,32,['EastAsia'],['Asian Ethnics' 'Bakeries & Desserts'],False,"['Lunch', 'Dinner']",True,True,False,True,True,average,free,casual,True,False,True,2.0,False,True,True,,True,,,,False,False,False,True,False
g4VsFPvLu17iPmARzlEdXQ,"['American (New)', 'Restaurants', 'Chicken Wings']",Mesa,33.3849484,-111.8068259,Wingstop,85204,53,3.0,AZ,0,Maricopa County,1,778,166,16,['American'],['Chicken'],False,['Lunch'],False,True,True,True,True,quiet,no,casual,False,False,True,2.0,False,True,True,,,,,,False,False,False,False,False
K3amluqDzi8pugiGdcT3Lg,"['Pizza', 'Restaurants']",Fountain Hills,33.60839970000001,-111.7296257,Papa Murphy's,85268,14,4.5,AZ,0,Maricopa County,1,47,552,8,[],['Pizza'],False,[],False,False,False,False,False,average,no,casual,False,False,True,2.0,False,True,True,,,,,,False,False,False,False,False
lN3hRo_vDVTRGwMXHh0V6A,"['Pizza', 'Restaurants']",Goodyear,33.461739854,-112.34670639,Chuck E Cheese's,85395,36,2.5,AZ,0,Maricopa County,1,130,698,9,[],['Pizza'],False,[],True,False,False,False,True,very_loud,no,casual,False,False,True,2.0,False,True,True,,,,,,False,False,False,False,False
do1mqM3vTV6FAPqq8Z8wAA,"['Sandwiches', 'Fast Food', 'Restaurants']",Cave Creek,33.7577018,-111.9916814,Subway,85331,12,2.0,AZ,0,Maricopa County,1,58,292,10,[],['Fast Food'],False,[],False,False,True,True,True,average,,casual,True,True,True,1.0,False,True,True,True,,,,,False,False,False,False,False
yB1oj0R5CSjQtC_1JilPrA,"['African', 'Arts & Entertainment', 'Automotive', 'Arcades', 'Towing', 'Restaurants', 'Active Life', 'Kids Activities', 'Bowling', 'American (Traditional)']",Avondale,33.4650511,-112.2816026,Main Event Entertainment,85392,120,2.5,AZ,0,Maricopa County,1,127,39,22,['American' 'Other'],[],False,['Lunch'],,,,,True,,,,True,,True,,,,True,,,,,,False,False,False,True,False
m3tNor-GTl-aAST5AmEqYA,"['Buffets', 'Chinese', 'Cantonese', 'Restaurants', 'Sushi Bars']",Phoenix,33.4662093811,-112.218629402,Lin's Grand Buffet,85035,93,2.5,AZ,0,Maricopa County,1,2493,158,11,['Chinese'],['Asian Ethnics' 'Buffets'],False,"['Lunch', 'Dinner']",True,False,False,False,True,loud,no,casual,False,False,True,2.0,False,True,True,,True,,,,False,False,False,True,False
GVkTLK1rnASfW7ia7YgdKw,"['Food Delivery Services', 'Restaurants', 'American (Traditional)', 'Salad', 'Food', 'Delis', 'Sandwiches']",Phoenix,33.4573173,-112.0647999,Cheba Hut - Phoenix,85006,72,4.0,AZ,0,Maricopa County,0,2493,83,10,['American'],['Fast Food' 'Meat' 'Salad'],False,"['Lunch', 'Dinner']",False,True,True,True,True,average,free,casual,False,True,True,1.0,False,True,True,,,,,,False,True,False,False,False
h96UFhWMM6k2xGgvmMoszg,"['Pizza', 'Caterers', 'Sandwiches', 'Event Planning & Services', 'Restaurants', 'Breakfast & Brunch', 'Italian']",Phoenix,33.449711,-112.074211,Focaccia Fiorentina,85004,71,3.5,AZ,1,Maricopa County,1,2493,713,62,['European'],['Caterers' 'Fast Food' 'Pizza'],False,"['Lunch', 'Breakfast']",False,False,True,True,True,average,free,casual,False,True,True,1.0,True,True,True,,True,,,,False,True,False,False,False
Gz9SlLqxS6wnxPvgdOQNrA,"['Bars', 'Nightlife', 'Lounges', 'Restaurants', 'Cocktail Bars', 'Asian Fusion']",Phoenix,33.4469954665,-112.073873096,Bitter & Twisted Cocktail Parlour,85003,683,4.0,AZ,0,Maricopa County,0,2493,713,62,['EastAsia'],['Alcohol'],False,[],,True,,False,True,average,free,,True,False,True,2.0,,,,,True,False,True,no,True,False,False,False,False
WO4tA4U3XNYSxxrkJ6W9hQ,"['Burgers', 'Restaurants', 'Hot Dogs']",Phoenix,33.4225228,-112.2228571,Burger King,85043,6,2.0,AZ,0,Maricopa County,1,2493,85,11,[],['Fast Food'],False,[],False,False,False,True,True,average,free,casual,False,False,True,1.0,False,True,True,True,,,,,False,False,False,False,False
0BaMoKDVNv-MP84BQ9EK9A,"['Restaurants', 'Fast Food']",Phoenix,33.508427000000005,-112.236714,Jack In the Box,85033,9,1.0,AZ,0,Maricopa County,1,2493,427,5,[],['Fast Food'],False,[],,,,False,True,,,casual,False,False,True,1.0,False,True,True,True,,,,,,,,,
M5jKFdL0vLcBzdPh-mLnAQ,"['Bars', 'American (New)', 'Dance Clubs', 'Nightlife', 'Restaurants']",Phoenix,33.448587,-112.071756,Bar Smith,85004,124,3.5,AZ,0,Maricopa County,0,2493,713,62,['American'],['Alcohol'],False,[],,True,,True,True,loud,free,,False,False,True,2.0,,,,,True,False,False,outdoor,False,True,False,False,False
VyVIneSU7XAWgMBllI6LnQ,"['Caterers', 'American (New)', 'Restaurants', 'Event Planning & Services', 'Barbeque']",Phoenix,33.561084804699995,-112.115746955,Bobby Q,85051,1940,4.5,AZ,0,Maricopa County,0,2493,388,6,['American'],['Caterers' 'Meat'],False,"['Lunch', 'Dinner']",True,True,True,True,True,average,free,casual,True,True,True,2.0,False,True,True,,True,,,,False,False,False,True,False
VeRHiEbUe_vHprYn8mnezA,"['Nightlife', 'Diners', 'Bars', 'Wine Bars', 'Italian', 'Restaurants']",Scottsdale,33.499275,-111.925776,Franco's Italian Caffe,85251,149,4.5,AZ,0,Maricopa County,0,844,588,44,['European'],['Alcohol'],False,['Dinner'],True,True,False,False,True,average,no,casual,True,False,True,3.0,False,False,False,,,False,False,no,False,False,False,False,True
yUkOP3Tmdp1pWA7p3zHboQ,"['American (Traditional)', 'Breweries', 'Sandwiches', 'American (New)', 'Nightlife', 'Bars', 'Restaurants', 'Food']",Phoenix,33.654509600000004,-111.9292289,Gordon Biersch Brewery Restaurant,85054,171,3.5,AZ,0,Maricopa County,1,2493,117,23,['American'],['Alcohol' 'Fast Food'],False,"['Lunch', 'Dinner']",True,True,True,True,True,average,free,casual,True,True,True,2.0,False,True,True,,True,,True,,False,False,False,True,False
4K3EHSn_DHjdxUEoYos95Q,"['Fast Food', 'Restaurants', 'Southern', 'Cajun/Creole', 'American (Traditional)', 'Chicken Wings']",Tempe,33.4068285,-111.94563490000002,Popeyes Louisiana Kitchen,85282,47,3.5,AZ,0,Maricopa County,1,611,155,23,['American' 'European'],['Chicken' 'Fast Food'],False,['Dinner'],False,False,False,False,True,average,no,casual,False,False,True,1.0,False,True,True,True,False,,,,False,False,False,True,False
BS2nj4dQKvC5oi6ikKvX0A,"['Korean', 'Restaurants']",Mesa,33.3658002784,-111.857758621,Korean BBQ,85210,78,3.0,AZ,0,Maricopa County,0,778,645,12,['EastAsia'],[],False,"['Lunch', 'Dinner']",True,True,False,True,True,quiet,free,casual,True,False,True,2.0,False,True,True,,True,,,,False,False,False,True,False
YZeUH6zYS0dq5QHLYZhUnQ,"['Chicken Wings', 'Sports Bars', 'Restaurants', 'Bars', 'Nightlife', 'American (Traditional)']",Phoenix,33.4791778,-112.2211697,Hooters,85035,76,2.0,AZ,0,Maricopa County,1,2493,293,27,['American'],['Alcohol' 'Chicken'],False,['Lunch'],True,True,True,True,True,very_loud,no,casual,False,True,True,2.0,False,True,True,,,,True,outdoor,False,False,False,True,False
TqTbwybBsgSVPdLWRcdtpw,"['Sandwiches', 'American (New)', 'Restaurants']",Phoenix,33.4685474,-112.07508490000002,Viad Tower Restaurants,85004,6,3.5,AZ,0,Maricopa County,0,2493,494,14,['American'],['Fast Food'],False,[],,,,,True,quiet,,,False,,True,1.0,False,True,True,,,,,,,,,,
ej45GszF63f15OmzDaKfZQ,"['Restaurants', 'Chinese', 'Fast Food']",Phoenix,33.6021872,-111.9836094,Panda Express,85032,6,2.5,AZ,0,Maricopa County,1,2493,528,24,['Chinese'],['Fast Food'],False,[],,,,,True,,,casual,False,False,True,1.0,False,True,True,False,,,,,,,,,
fjapWp89YVCeKvW51KUDQw,"['Coffee & Tea', 'Restaurants', 'Food', 'Event Planning & Services', 'Health Markets', 'Comfort Food', 'Shopping', 'Specialty Food', 'Caterers', 'Cafes']",Phoenix,33.5239465,-112.0478991,Luci's Healthy Marketplace,85014,470,4.0,AZ,0,Maricopa County,0,2493,252,17,[],['Caterers' 'Coffee & Tea'],False,"['Lunch', 'Breakfast', 'Brunch']",False,True,True,False,True,average,free,casual,False,True,True,2.0,True,True,True,,True,,,,False,False,False,True,False
B_M-U9KIbBka6eMyTvhzAA,"['Fast Food', 'Restaurants']",Phoenix,33.4484569,-112.0132755,Jack in the Box,85034,9,2.0,AZ,0,Maricopa County,1,2493,730,4,[],['Fast Food'],False,[],True,False,False,False,True,average,no,casual,False,False,True,1.0,False,True,True,True,,,,,False,False,False,True,False
hmltG5aNY43I0NVMGTmPHw,"['Restaurants', 'Greek', 'Mediterranean']",Chandler,33.3074335,-111.8747119,Gyro Express,85224,157,4.0,AZ,0,Maricopa County,0,524,242,19,['European' 'MiddleEast'],[],False,"['Lunch', 'Dinner']",False,False,True,True,True,average,free,casual,False,True,True,1.0,False,True,True,,True,False,,,False,False,False,True,False
S-mdSI4dMr-KeF28L5CMyA,"['Restaurants', 'Italian', 'Pizza']",Phoenix,33.3040380064,-112.05216479299999,Buddyz a Chicago Pizzeria,85048,34,3.5,AZ,0,Maricopa County,0,2493,267,8,['European'],['Pizza'],False,['Dinner'],True,True,,,True,very_loud,free,casual,True,False,True,2.0,True,True,True,,,,,,False,False,False,False,False
jSfnItqaOnEp2nenVF7fCg,"['Breakfast & Brunch', 'Modern European', 'Restaurants', 'French', 'Sandwiches']",Surprise,33.6404393425,-112.42560266,Amuse Bouche,85374,179,4.0,AZ,0,Maricopa County,0,157,658,3,['European'],['Fast Food'],False,"['Lunch', 'Dinner']",True,False,True,False,False,average,no,casual,True,True,True,2.0,False,True,False,,True,,,,False,False,False,True,False
3U__XOTBFptjhBeHrPGqrg,"['Restaurants', 'Pizza', 'Mediterranean', 'Salad', 'Greek']",Phoenix,33.5258549805,-112.047807135,George's Kitchen,85016,153,4.5,AZ,0,Maricopa County,0,2493,252,17,['European' 'MiddleEast'],['Pizza' 'Salad'],False,"['Lunch', 'Dinner']",False,True,True,True,True,average,free,casual,True,True,True,2.0,True,True,True,,True,True,,,False,False,False,True,False
3u5el8pjsc6igwPlls0_6Q,"['Mexican', 'Street Vendors', 'Food', 'Restaurants', 'Food Stands']",Scottsdale,33.5005524,-111.92240890000002,Mr. Mesquite Street Tacos,85251,75,4.0,AZ,0,Maricopa County,0,844,284,21,['Mexican'],['SpecialLocations'],False,"['Latenight', 'Lunch']",False,False,False,False,False,average,no,casual,False,False,True,1.0,False,True,True,,,,,,False,False,False,False,False
3Bbx_AY9cN0v78YSunfiMA,"['Restaurants', 'Party & Event Planning', 'Event Planning & Services', 'Fitness & Instruction', 'Country Clubs', 'Golf', 'Sporting Goods', 'Active Life', 'Venues & Event Spaces', 'Gyms', 'Arts & Entertainment', 'Shopping']",Glendale,33.6635622971,-112.214214057,Arrowhead Country Club,85308,29,3.5,AZ,0,Maricopa County,0,477,514,4,[],[],False,[],,,,,,,,,,,,,,,True,,,,,,,,,,
Lm5xXugCGxDqxD8ZE2MSEA,"['Restaurants', 'Sandwiches', 'Fast Food']",Phoenix,33.65762279999999,-111.9282722,Subway,85054,18,3.5,AZ,0,Maricopa County,1,2493,117,23,[],['Fast Food'],False,['Breakfast'],False,False,True,False,True,average,no,casual,False,True,True,1.0,False,True,True,False,,,,,False,False,False,False,False
JXhi6GuB6wqBfw2Tc7ohvw,"['Local Flavor', 'Thai', 'Restaurants', 'Imported Food', 'Specialty Food', 'Ethnic Food', 'Food']",Phoenix,33.4679027715,-112.22136788,Golden Thai Kitchen,85035,106,4.5,AZ,0,Maricopa County,0,2493,158,11,['SouthEastAisa'],['Imported Food' 'Local Flavor'],False,"['Lunch', 'Dinner']",True,False,False,False,True,quiet,no,casual,False,False,True,1.0,False,True,True,,,,,,False,False,False,False,False
9WtEKbNGOU-wo2Gic1hUpA,"['Mexican', 'Hot Dogs', 'Restaurants']",Phoenix,33.494572999999995,-112.15866499999998,La Pasadita Hot Dogs,85031,8,3.0,AZ,0,Maricopa County,1,2493,115,19,['Mexican'],['Fast Food'],False,[],True,False,True,True,True,,,casual,False,False,True,1.0,False,True,True,,,,,,False,False,False,False,False
GPVHfoDjSOivqgIDjIOA-Q,"['Seafood', 'Cajun/Creole', 'Restaurants']",Glendale,33.5342965737,-112.26160654200001,Hot N Juicy Crawfish,85305,305,3.0,AZ,0,Maricopa County,1,477,181,28,['European'],['Seafood'],False,"['Lunch', 'Dinner']",True,True,False,True,True,average,no,casual,False,True,True,2.0,False,True,True,,True,,,,False,False,False,False,False
MOXetwOaB2Qp3aA73Pbyuw,"['Beer', 'Wine & Spirits', 'Nightlife', 'Food', 'Local Flavor', 'Breweries', 'Pubs', 'Bars', 'Beer Bar', 'Restaurants']",Litchfield Park,33.4943994,-112.3589941,Litchfield Taproom,85340,32,4.5,AZ,1,Maricopa County,0,31,499,10,[],['Alcohol' 'Local Flavor'],False,[],,True,,True,False,average,no,,False,False,True,1.0,,,,,True,,True,no,False,True,False,True,False
D0VxKGcR19vKkoycyrNrHQ,"['Restaurants', 'Chicken Wings', 'Sandwiches', 'Pizza']",Phoenix,33.5607833,-112.0648653,Domino's Pizza,85020,13,2.5,AZ,0,Maricopa County,1,2493,449,14,[],['Chicken' 'Fast Food' 'Pizza'],False,[],,False,False,False,True,,,casual,False,False,True,2.0,True,True,True,,,,,,False,False,False,False,False
6nmlclYyyLyH5EGLUpsmjw,"['Restaurants', 'Juice Bars & Smoothies', 'Bubble Tea', 'Food', 'Coffee & Tea', 'Breakfast & Brunch', 'Donuts']",Mesa,33.4366583,-111.6849761,Dutch Donut Factory,85205,88,4.5,AZ,0,Maricopa County,0,778,193,8,[],['Bakeries & Desserts' 'Beverage' 'Coffee & Tea'],False,[],,,True,,,,free,,,,True,1.0,,True,,,True,,,,False,False,False,True,False
GiLsPCxl7k-PAUS6svOQVQ,"['Restaurants', 'Fish & Chips']",Phoenix,33.4668263,-112.1710935,Ed's Fish & Chips,85035,4,3.0,AZ,0,Maricopa County,1,2493,70,19,[],['Fast Food'],False,[],,,,,,,,,False,,True,,,True,,,,,,,,,,,
TY7V8x6wm7pwghJtO_31kA,"['Fast Food', 'Burgers', 'Restaurants']",Phoenix,33.465786,-112.2386037,Burger King,85035,11,1.5,AZ,0,Maricopa County,1,2493,352,8,[],['Fast Food'],False,['Breakfast'],False,False,False,True,True,average,free,casual,False,False,True,1.0,False,True,True,True,,,,,False,False,False,False,False
cz5vz-893D3LNH3TMQYR1w,"['American (New)', 'Bars', 'Restaurants', 'Nightlife']",Phoenix,33.457863,-112.06835900000002,Bliss Rebar,85004,520,4.0,AZ,0,Maricopa County,0,2493,83,10,['American'],['Alcohol'],False,"['Latenight', 'Dinner', 'Brunch']",True,True,False,True,True,average,free,casual,True,True,True,2.0,True,True,False,,True,True,True,outdoor,False,True,False,False,False
8le6TQQwjAw_UQ67L8-Hpg,"['Chicken Shop', 'Fast Food', 'Restaurants']",Glendale,33.6387106,-112.21664640000002,Bush's Chicken,85308,119,3.0,AZ,0,Maricopa County,1,477,452,27,[],['Chicken' 'Fast Food'],False,['Lunch'],True,False,True,True,True,average,free,casual,False,False,True,1.0,False,True,True,True,,,,,False,False,False,True,False
7ZAQHYwS4SlY2nDkQF54tQ,"['Sandwiches', 'Bakeries', 'Restaurants', 'Food']",Mesa,33.4148224,-111.832304,Sweet Cakes Café,85201,109,3.5,AZ,0,Maricopa County,0,778,442,12,[],['Bakeries & Desserts' 'Fast Food'],True,['Lunch'],False,False,True,False,True,average,free,casual,True,True,True,1.0,True,True,True,,True,,,,False,True,False,False,False
Noi53T0PWNEN9mQRS3-Ncg,"['Breakfast & Brunch', 'Restaurants', 'American (New)', 'Sandwiches', 'Food', 'Coffee & Tea']",Scottsdale,33.477178,-111.925799,D'Lite Healthy On The Go,85257,767,4.5,AZ,0,Maricopa County,1,844,180,13,['American'],['Coffee & Tea' 'Fast Food'],False,"['Lunch', 'Breakfast', 'Brunch']",False,False,False,False,False,average,free,casual,False,True,True,1.0,False,True,True,,True,True,,,False,False,False,True,False
